date,price,yield
2013-02-14,1518.58,1.02115
2013-02-13,1520.31,1.0211607142857142
2013-02-12,1518.9499999999998,1.0211714285714286
2013-02-11,1515.96,1.0211821428571428
2013-02-08,1513.85,1.0212142857142856
2013-02-07,1505.6950000000002,1.021225
2013-02-06,1508.62,1.0212357142857142
2013-02-05,1505.335,1.0212464285714287
2013-02-04,1504.095,1.0212571428571429
2013-02-01,1506.26,1.0212892857142857
2013-01-31,1500.475,1.0213
2013-01-30,1505.025,1.0213225806451613
2013-01-29,1503.7199999999998,1.0213451612903226
2013-01-28,1499.78,1.0213677419354839
2013-01-25,1499.04,1.0214354838709678
2013-01-24,1495.865,1.021458064516129
2013-01-23,1493.015,1.0214806451612903
2013-01-22,1486.8600000000001,1.0215032258064516
2013-01-18,1480.895,1.0215935483870968
2013-01-17,1478.895,1.021616129032258
2013-01-16,1470.78,1.0216387096774193
2013-01-15,1468.5349999999999,1.0216612903225806
2013-01-14,1468.87,1.0216838709677418
2013-01-11,1470.165,1.0217516129032258
2013-01-10,1466.6599999999999,1.021774193548387
2013-01-09,1460.94,1.0217967741935483
2013-01-08,1456.765,1.0218193548387098
2013-01-07,1461.545,1.021841935483871
2013-01-04,1463.4650000000001,1.0219096774193548
2013-01-03,1460.5,1.021932258064516
2013-01-02,1444.31,1.0219548387096775
2012-12-31,1412.425,1.022
2012-12-28,1409.84,1.022
2012-12-27,1412.3,1.022
2012-12-26,1422.9250000000002,1.022
2012-12-24,1427.4050000000002,1.022
2012-12-21,1433.125,1.022
2012-12-20,1438.26,1.022
2012-12-19,1441.775,1.022
2012-12-18,1439.2350000000001,1.022
2012-12-17,1422.105,1.022
2012-12-14,1415.665,1.022
2012-12-13,1423.6799999999998,1.022
2012-12-12,1432.675,1.022
2012-12-11,1426.4099999999999,1.022
2012-12-10,1418.64,1.022
2012-12-07,1415.62,1.022
2012-12-06,1409.94,1.022
2012-12-05,1406.895,1.022
2012-12-04,1408.395,1.022
2012-12-03,1416.095,1.022
2012-11-30,1415.245,1.022
2012-11-29,1414.37,1.0219666666666667
2012-11-28,1397.87,1.0219333333333334
2012-11-27,1403.52,1.0219
2012-11-26,1403.415,1.0218666666666667
2012-11-23,1400.095,1.0217666666666667
2012-11-21,1388.8200000000002,1.0217
2012-11-20,1383.405,1.0216666666666667
2012-11-19,1373.3850000000002,1.0216333333333334
2012-11-16,1352.69,1.0215333333333334
2012-11-15,1354.335,1.0215
2012-11-14,1366.315,1.0214666666666667
2012-11-13,1380.1,1.0214333333333334
2012-11-12,1381.03,1.0214
2012-11-09,1382.21,1.0213
2012-11-08,1389.37,1.0212666666666668
2012-11-07,1408.205,1.0212333333333334
2012-11-06,1425.3200000000002,1.0212
2012-11-05,1414.015,1.0211666666666668
2012-11-02,1423.5900000000001,1.0210666666666666
2012-11-01,1420.275,1.0210333333333332
2012-10-31,1412.355,1.021
2012-10-26,1410.185,1.0209193548387097
2012-10-25,1413.13,1.0209032258064517
2012-10-24,1413.57,1.0208870967741936
2012-10-23,1420.65,1.0208709677419354
2012-10-22,1428.76,1.0208548387096774
2012-10-19,1443.5949999999998,1.0208064516129032
2012-10-18,1458.325,1.0207903225806452
2012-10-17,1457.775,1.0207741935483872
2012-10-16,1447.9099999999999,1.020758064516129
2012-10-15,1434.275,1.020741935483871
2012-10-12,1431.98,1.0206935483870967
2012-10-11,1438.3600000000001,1.0206774193548387
2012-10-10,1436.58,1.0206612903225807
2012-10-09,1448.54,1.0206451612903227
2012-10-08,1457.0149999999999,1.0206290322580645
2012-10-05,1463.9250000000002,1.0205806451612904
2012-10-04,1457.1100000000001,1.0205645161290322
2012-10-03,1448.145,1.0205483870967742
2012-10-02,1445.2649999999999,1.0205322580645162
2012-10-01,1449.02,1.020516129032258
2012-09-28,1441.365,1.02052
2012-09-27,1441.78,1.02053
2012-09-26,1436.065,1.02054
2012-09-25,1452.415,1.02055
2012-09-24,1456.3899999999999,1.02056
2012-09-21,1463.29,1.0205899999999999
2012-09-20,1455.605,1.0206
2012-09-19,1461.515,1.02061
2012-09-18,1458.8000000000002,1.02062
2012-09-17,1461.5900000000001,1.02063
2012-09-14,1467.29,1.02066
2012-09-13,1449.55,1.02067
2012-09-12,1436.0700000000002,1.02068
2012-09-11,1433.4450000000002,1.02069
2012-09-10,1433.8600000000001,1.0207
2012-09-07,1434.685,1.02073
2012-09-06,1417.78,1.02074
2012-09-05,1405.03,1.02075
2012-09-04,1402.935,1.0207600000000001
2012-08-31,1406.025,1.0208
2012-08-30,1403.545,1.020809677419355
2012-08-29,1410.26,1.0208193548387097
2012-08-28,1409.6100000000001,1.0208290322580644
2012-08-27,1412.6399999999999,1.0208387096774194
2012-08-24,1405.75,1.020867741935484
2012-08-23,1406.995,1.0208774193548387
2012-08-22,1411.4499999999998,1.0208870967741936
2012-08-21,1418.77,1.0208967741935484
2012-08-20,1415.125,1.0209064516129032
2012-08-17,1416.69,1.0209354838709677
2012-08-16,1410.795,1.0209451612903226
2012-08-15,1404.78,1.0209548387096774
2012-08-14,1405.315,1.0209645161290322
2012-08-13,1401.5949999999998,1.0209741935483871
2012-08-10,1400.8,1.0210032258064516
2012-08-09,1402.375,1.0210129032258064
2012-08-08,1400.1350000000002,1.0210225806451614
2012-08-07,1400.8000000000002,1.0210322580645161
2012-08-06,1395.335,1.021041935483871
2012-08-03,1379.805,1.0210709677419354
2012-08-02,1364.89,1.0210806451612904
2012-08-01,1379.19,1.0210903225806451
2012-07-31,1383.165,1.0211
2012-07-30,1386.5549999999998,1.0211096774193549
2012-07-27,1374.62,1.0211387096774194
2012-07-26,1350.65,1.0211483870967741
2012-07-25,1337.74,1.0211580645161291
2012-07-24,1340.385,1.0211677419354839
2012-07-23,1349.9499999999998,1.0211774193548386
2012-07-20,1369.35,1.0212064516129031
2012-07-19,1375.8000000000002,1.0212161290322581
2012-07-18,1367.1100000000001,1.0212258064516129
2012-07-17,1355.215,1.0212354838709676
2012-07-16,1352.885,1.0212451612903226
2012-07-13,1346.255,1.021274193548387
2012-07-12,1333.35,1.0212838709677419
2012-07-11,1339.125,1.0212935483870969
2012-07-10,1348.905,1.0213032258064516
2012-07-09,1350.76,1.0213129032258064
2012-07-06,1357.56,1.0213419354838709
2012-07-05,1368.435,1.0213516129032258
2012-07-03,1369.17,1.0213709677419356
2012-07-02,1361.025,1.0213806451612903
2012-06-29,1346.145,1.0213833333333333
2012-06-28,1322.405,1.0213666666666668
2012-06-27,1327.555,1.02135
2012-06-26,1317.27,1.0213333333333334
2012-06-25,1322.085,1.0213166666666667
2012-06-22,1331.87,1.0212666666666668
2012-06-21,1341.3400000000001,1.02125
2012-06-20,1354.01,1.0212333333333334
2012-06-19,1354.145,1.0212166666666667
2012-06-18,1341.3400000000001,1.0212
2012-06-15,1336.255,1.02115
2012-06-14,1323.91,1.0211333333333332
2012-06-13,1318.895,1.0211166666666667
2012-06-12,1315.465,1.0211
2012-06-11,1321.625,1.0210833333333333
2012-06-08,1316.79,1.0210333333333332
2012-06-07,1320.865,1.0210166666666667
2012-06-06,1300.37,1.021
2012-06-05,1280.8899999999999,1.0209833333333334
2012-06-04,1274.645,1.0209666666666666
2012-06-01,1293.56,1.0209166666666667
2012-05-31,1309.3200000000002,1.0209
2012-05-30,1321.005,1.0208709677419354
2012-05-29,1326.915,1.020841935483871
2012-05-25,1319.2150000000001,1.020725806451613
2012-05-24,1317.3200000000002,1.0206967741935484
2012-05-23,1308.62,1.020667741935484
2012-05-22,1319.2649999999999,1.0206387096774194
2012-05-21,1306.06,1.020609677419355
2012-05-18,1302.1100000000001,1.0205225806451612
2012-05-17,1315.61,1.0204935483870967
2012-05-16,1333.2849999999999,1.0204645161290322
2012-05-15,1336.6750000000002,1.0204354838709677
2012-05-14,1344.27,1.0204064516129032
2012-05-11,1357.275,1.0203193548387097
2012-05-10,1360.23,1.0202903225806452
2012-05-09,1353.43,1.0202612903225807
2012-05-08,1358.455,1.0202322580645162
2012-05-07,1368.9250000000002,1.0202032258064515
2012-05-04,1379.7350000000001,1.020116129032258
2012-05-03,1395.8899999999999,1.0200870967741935
2012-05-02,1399.71,1.020058064516129
2012-05-01,1405.525,1.0200290322580645
2012-04-30,1398.63,1.02
2012-04-27,1401.975,1.01997
2012-04-26,1394.685,1.01996
2012-04-25,1381.7399999999998,1.01995
2012-04-24,1371.195,1.01994
2012-04-23,1368.6599999999999,1.01993
2012-04-20,1382.18,1.0199
2012-04-19,1380.38,1.01989
2012-04-18,1387.0349999999999,1.01988
2012-04-17,1381.165,1.01987
2012-04-16,1372.52,1.01986
2012-04-13,1378.73,1.01983
2012-04-12,1378.45,1.01982
2012-04-11,1366.845,1.01981
2012-04-10,1370.1950000000002,1.0198
2012-04-09,1387.845,1.01979
2012-04-05,1397.26,1.01975
2012-04-04,1403.59,1.01974
2012-04-03,1411.81,1.01973
2012-04-02,1413.42,1.01972
2012-03-30,1406.1550000000002,1.0197096774193548
2012-03-29,1398.475,1.0197193548387096
2012-03-28,1405.4250000000002,1.0197290322580645
2012-03-27,1415.5500000000002,1.0197387096774193
2012-03-26,1406.8449999999998,1.0197483870967743
2012-03-23,1393.025,1.0197774193548388
2012-03-22,1395.81,1.0197870967741935
2012-03-21,1404.1950000000002,1.0197967741935483
2012-03-20,1403.635,1.0198064516129033
2012-03-19,1408.2150000000001,1.019816129032258
2012-03-16,1403.6750000000002,1.0198451612903225
2012-03-15,1397.705,1.0198548387096775
2012-03-14,1394.6950000000002,1.0198645161290323
2012-03-13,1384.025,1.019874193548387
2012-03-12,1369.865,1.019883870967742
2012-03-09,1370.365,1.0199129032258065
2012-03-08,1360.685,1.0199225806451613
2012-03-07,1349.12,1.019932258064516
2012-03-06,1351.83,1.019941935483871
2012-03-05,1364.3600000000001,1.0199516129032258
2012-03-02,1370.475,1.0199806451612903
2012-03-01,1371.035,1.0199903225806453
2012-02-29,1370.925,1.02
2012-02-28,1369.53,1.0200206896551725
2012-02-27,1363.43,1.0200413793103449
2012-02-24,1366.19,1.020103448275862
2012-02-23,1358.26,1.0201241379310344
2012-02-22,1359.115,1.0201448275862068
2012-02-21,1362.935,1.0201655172413793
2012-02-17,1360.3200000000002,1.020248275862069
2012-02-16,1350.12,1.0202689655172414
2012-02-15,1348.335,1.0202896551724139
2012-02-14,1346.065,1.0203103448275863
2012-02-13,1348.205,1.0203310344827585
2012-02-10,1344.28,1.0203931034482758
2012-02-09,1349.475,1.0204137931034483
2012-02-08,1346.475,1.0204344827586207
2012-02-07,1342.58,1.0204551724137931
2012-02-06,1340.94,1.0204758620689656
2012-02-03,1335.775,1.0205379310344829
2012-02-02,1325.38,1.020558620689655
2012-02-01,1321.4850000000001,1.0205793103448275
2012-01-31,1314.0500000000002,1.0206
2012-01-30,1308.325,1.0206225806451612
2012-01-27,1315.8899999999999,1.0206903225806452
2012-01-26,1323.5349999999999,1.0207129032258064
2012-01-25,1317.975,1.0207354838709677
2012-01-24,1311.01,1.020758064516129
2012-01-23,1316.085,1.0207806451612904
2012-01-20,1312.275,1.0208483870967742
2012-01-19,1311.78,1.0208709677419354
2012-01-18,1299.55,1.0208935483870967
2012-01-17,1296.6100000000001,1.0209161290322581
2012-01-13,1286.1999999999998,1.0210064516129032
2012-01-12,1291.295,1.0210290322580646
2012-01-11,1289.605,1.0210516129032259
2012-01-10,1288.615,1.0210741935483871
2012-01-09,1278.27,1.0210967741935484
2012-01-06,1277.59,1.0211645161290324
2012-01-05,1274.155,1.0211870967741936
2012-01-04,1273.415,1.0212096774193549
2012-01-03,1271.7399999999998,1.0212322580645161
2011-12-30,1260.79,1.0212967741935484
2011-12-29,1256.645,1.0212935483870969
2011-12-28,1257.245,1.0212903225806451
2011-12-27,1265.835,1.0212870967741936
2011-12-23,1259.71,1.021274193548387
2011-12-22,1249.47,1.0212709677419354
2011-12-21,1237.3,1.0212677419354839
2011-12-20,1224.27,1.0212645161290324
2011-12-19,1213.4699999999998,1.0212612903225806
2011-12-16,1223.12,1.0212516129032259
2011-12-15,1218.86,1.0212483870967741
2011-12-14,1217.6,1.0212451612903226
2011-12-13,1234.645,1.0212419354838709
2011-12-12,1241.15,1.0212387096774194
2011-12-09,1246.365,1.0212290322580646
2011-12-08,1246.17,1.0212258064516129
2011-12-07,1255.9299999999998,1.0212225806451614
2011-12-06,1259.53,1.0212193548387096
2011-12-05,1255.53,1.0212161290322581
2011-12-02,1251.715,1.0212064516129031
2011-12-01,1245.4099999999999,1.0212032258064516
2011-11-30,1221.915,1.0212
2011-11-29,1197.7350000000001,1.0212
2011-11-28,1178.01,1.0212
2011-11-25,1165.66,1.0212
2011-11-23,1174.635,1.0212
2011-11-22,1189.23,1.0212
2011-11-21,1199.3899999999999,1.0212
2011-11-18,1217.435,1.0212
2011-11-17,1223.58,1.0212
2011-11-16,1247.6399999999999,1.0212
2011-11-15,1254.295,1.0212
2011-11-14,1255.2649999999999,1.0212
2011-11-11,1253.55,1.0212
2011-11-10,1236.96,1.0212
2011-11-09,1250.91,1.0212
2011-11-08,1266.27,1.0212
2011-11-07,1251.225,1.0212
2011-11-04,1249.87,1.0212
2011-11-03,1249.01,1.0212
2011-11-02,1231.05,1.0212
2011-11-01,1233.21,1.0212
2011-10-31,1269.06,1.0212
2011-10-28,1282.045,1.0212290322580646
2011-10-27,1268.315,1.0212387096774194
2011-10-26,1233.67,1.0212483870967741
2011-10-25,1240.49,1.021258064516129
2011-10-24,1247.635,1.0212677419354839
2011-10-21,1227.21,1.0212967741935484
2011-10-20,1208.435,1.0213064516129031
2011-10-19,1217.975,1.021316129032258
2011-10-18,1212.29,1.0213258064516129
2011-10-17,1211.51,1.0213354838709678
2011-10-14,1215.13,1.0213645161290323
2011-10-13,1199.02,1.021374193548387
2011-10-12,1208.22,1.0213838709677419
2011-10-11,1193.27,1.0213935483870968
2011-10-10,1176.5300000000002,1.0214032258064516
2011-10-07,1160.83,1.021432258064516
2011-10-06,1150.25,1.021441935483871
2011-10-05,1130.875,1.0214516129032258
2011-10-04,1099.945,1.0214612903225806
2011-10-03,1118.955,1.0214709677419356
2011-09-30,1145.635,1.0215
2011-09-29,1157.9,1.0214833333333333
2011-09-28,1167.555,1.0214666666666667
2011-09-27,1179.59,1.02145
2011-09-26,1147.63,1.0214333333333334
2011-09-23,1131.54,1.0213833333333333
2011-09-22,1139.385,1.0213666666666668
2011-09-21,1186.255,1.02135
2011-09-20,1210.8400000000001,1.0213333333333334
2011-09-19,1201.675,1.0213166666666667
2011-09-16,1212.26,1.0212666666666668
2011-09-15,1199.275,1.02125
2011-09-14,1182.555,1.0212333333333334
2011-09-13,1166.9250000000002,1.0212166666666667
2011-09-12,1149.295,1.0212
2011-09-09,1166.87,1.02115
2011-09-08,1193.87,1.0211333333333332
2011-09-07,1182.235,1.0211166666666667
2011-09-06,1157.0500000000002,1.0211
2011-09-02,1187.23,1.0210333333333332
2011-09-01,1216.57,1.0210166666666667
2011-08-31,1220.03,1.021
2011-08-30,1207.935,1.0209225806451614
2011-08-29,1194.095,1.0208451612903227
2011-08-26,1158.5700000000002,1.0206129032258064
2011-08-25,1173.075,1.0205354838709677
2011-08-24,1167.4299999999998,1.020458064516129
2011-08-23,1142.63,1.0203806451612902
2011-08-22,1133.29,1.0203032258064517
2011-08-19,1138.295,1.0200709677419355
2011-08-18,1160.3249999999998,1.0199935483870968
2011-08-17,1196.415,1.019916129032258
2011-08-16,1192.375,1.0198387096774193
2011-08-15,1191.675,1.0197612903225806
2011-08-12,1179.8899999999999,1.0195290322580646
2011-08-11,1153.795,1.0194516129032258
2011-08-10,1144.8899999999999,1.019374193548387
2011-08-09,1137.21,1.0192967741935484
2011-08-08,1158.88,1.0192193548387096
2011-08-05,1193.1,1.0189870967741936
2011-08-04,1229.885,1.018909677419355
2011-08-03,1247.88,1.0188322580645162
2011-08-02,1270.295,1.0187548387096774
2011-08-01,1291.055,1.0186774193548387
2011-07-29,1293.51,1.0186193548387097
2011-07-28,1307.74,1.0186290322580644
2011-07-27,1317.7,1.0186387096774194
2011-07-26,1334.05,1.0186483870967742
2011-07-25,1337.705,1.018658064516129
2011-07-22,1341.525,1.0186870967741934
2011-07-21,1336.325,1.0186967741935484
2011-07-20,1327.04,1.0187064516129032
2011-07-19,1317.605,1.0187161290322582
2011-07-18,1305.93,1.018725806451613
2011-07-15,1312.6100000000001,1.0187548387096774
2011-07-14,1316.6950000000002,1.0187645161290322
2011-07-13,1322.9650000000001,1.0187741935483872
2011-07-12,1320.25,1.018783870967742
2011-07-11,1329.865,1.0187935483870967
2011-07-08,1343.0500000000002,1.0188225806451614
2011-07-07,1348.05,1.0188322580645162
2011-07-06,1335.93,1.018841935483871
2011-07-05,1337.595,1.018851612903226
2011-07-01,1329.595,1.0188903225806452
2011-06-30,1314.805,1.0189
2011-06-29,1303.03,1.01887
2011-06-28,1288.505,1.01884
2011-06-27,1276.22,1.01881
2011-06-24,1275.585,1.01872
2011-06-23,1274.735,1.01869
2011-06-22,1292.6999999999998,1.01866
2011-06-21,1288.01,1.01863
2011-06-20,1273.99,1.0186
2011-06-17,1273.6100000000001,1.01851
2011-06-16,1266.09,1.01848
2011-06-15,1274.885,1.01845
2011-06-14,1282.3600000000001,1.01842
2011-06-13,1271.3400000000001,1.01839
2011-06-10,1278.44,1.0183
2011-06-09,1287.085,1.01827
2011-06-08,1282.23,1.01824
2011-06-07,1290.48,1.01821
2011-06-06,1292.49,1.01818
2011-06-03,1305.42,1.01809
2011-06-02,1311.82,1.01806
2011-06-01,1329.455,1.01803
2011-05-31,1338.15,1.018
2011-05-27,1330.155,1.017974193548387
2011-05-26,1321.46,1.0179677419354838
2011-05-25,1318.83,1.0179612903225805
2011-05-24,1318.795,1.0179548387096775
2011-05-23,1322.975,1.0179483870967743
2011-05-20,1336.335,1.0179290322580645
2011-05-19,1341.59,1.0179225806451613
2011-05-18,1334.205,1.017916129032258
2011-05-17,1324.4650000000001,1.0179096774193548
2011-05-16,1335.3249999999998,1.0179032258064515
2011-05-13,1341.915,1.017883870967742
2011-05-12,1341.54,1.0178774193548388
2011-05-11,1345.435,1.0178709677419355
2011-05-10,1353.8899999999999,1.0178645161290323
2011-05-09,1344.04,1.017858064516129
2011-05-06,1344.9699999999998,1.0178387096774193
2011-05-05,1338.585,1.017832258064516
2011-05-04,1348.7,1.0178258064516128
2011-05-03,1355.1799999999998,1.0178193548387098
2011-05-02,1364.585,1.0178129032258065
2011-04-29,1361.625,1.0178066666666667
2011-04-28,1357.655,1.0178133333333332
2011-04-27,1350.87,1.01782
2011-04-26,1343.15,1.0178266666666667
2011-04-25,1334.51,1.0178333333333334
2011-04-21,1335.1599999999999,1.01786
2011-04-20,1325.8899999999999,1.0178666666666667
2011-04-19,1308.335,1.0178733333333334
2011-04-18,1304.025,1.01788
2011-04-15,1318.2800000000002,1.0179
2011-04-14,1309.605,1.0179066666666667
2011-04-13,1315.27,1.0179133333333332
2011-04-12,1315.7350000000001,1.01792
2011-04-11,1327.415,1.0179266666666666
2011-04-08,1331.2,1.0179466666666666
2011-04-07,1332.6799999999998,1.0179533333333333
2011-04-06,1335.2350000000001,1.01796
2011-04-05,1334.12,1.0179666666666667
2011-04-04,1332.92,1.0179733333333334
2011-04-01,1333.37,1.0179933333333333
2011-03-31,1327.4,1.018
2011-03-30,1326.815,1.0179870967741935
2011-03-29,1312.355,1.017974193548387
2011-03-28,1314.9650000000001,1.0179612903225805
2011-03-25,1314.665,1.0179225806451613
2011-03-24,1304.54,1.0179096774193548
2011-03-23,1292.28,1.0178967741935483
2011-03-22,1296.025,1.017883870967742
2011-03-21,1291.115,1.0178709677419355
2011-03-18,1282.5300000000002,1.017832258064516
2011-03-17,1270.245,1.0178193548387098
2011-03-16,1264.98,1.0178064516129033
2011-03-15,1274.79,1.0177935483870968
2011-03-14,1293.78,1.0177806451612903
2011-03-11,1300.17,1.017741935483871
2011-03-10,1304.9650000000001,1.0177290322580645
2011-03-09,1317.74,1.017716129032258
2011-03-08,1316.3,1.0177032258064516
2011-03-07,1315.835,1.017690322580645
2011-03-04,1321.835,1.0176516129032258
2011-03-03,1322.3249999999998,1.0176387096774193
2011-03-02,1308.385,1.0176258064516128
2011-03-01,1319.115,1.0176129032258066
2011-02-28,1324.9650000000001,1.0176
2011-02-25,1313.975,1.0176321428571429
2011-02-24,1302.585,1.017642857142857
2011-02-23,1308.73,1.0176535714285715
2011-02-22,1325.62,1.0176642857142857
2011-02-18,1341.0949999999998,1.017707142857143
2011-02-17,1336.25,1.0177178571428571
2011-02-16,1333.56,1.0177285714285715
2011-02-15,1327.52,1.0177392857142857
2011-02-14,1329.93,1.01775
2011-02-11,1323.435,1.017782142857143
2011-02-10,1317.26,1.0177928571428572
2011-02-09,1319.7150000000001,1.0178035714285714
2011-02-08,1320.4499999999998,1.0178142857142858
2011-02-07,1317.35,1.017825
2011-02-04,1306.335,1.0178571428571428
2011-02-03,1301.715,1.0178678571428572
2011-02-02,1305.1149999999998,1.0178785714285714
2011-02-01,1299,1.0178892857142856
2011-01-31,1281.835,1.0179
2011-01-28,1288.885,1.0179387096774193
2011-01-27,1297.85,1.0179516129032258
2011-01-26,1295.855,1.0179645161290323
2011-01-25,1286.165,1.0179774193548388
2011-01-24,1287.2,1.0179903225806453
2011-01-21,1286.6399999999999,1.0180290322580645
2011-01-20,1277.3049999999998,1.018041935483871
2011-01-19,1286.76,1.0180548387096775
2011-01-18,1293.1100000000001,1.0180677419354838
2011-01-14,1287.24,1.0181193548387097
2011-01-13,1283.585,1.0181322580645162
2011-01-12,1281.26,1.0181451612903225
2011-01-11,1273.435,1.018158064516129
2011-01-10,1266.85,1.0181709677419355
2011-01-07,1269.2649999999999,1.0182096774193548
2011-01-06,1274.3000000000002,1.0182225806451612
2011-01-05,1271.495,1.0182354838709677
2011-01-04,1268.3899999999999,1.0182483870967742
